Wind On,Solar
1698.25,0.0
1665.0,0.0
1673.5,0.0
1682.0,0.0
1690.5,0.0
1699.0,0.0
1708.0,5.25
1717.0,10.5
1726.0,15.75
1735.0,21.0
1709.75,40.75
1684.5,60.5
1659.25,80.25
1634.0,100.0
1610.0,119.5
1586.0,139.0
1562.0,158.5
1538.0,178.0
1523.75,193.75
1509.5,209.5
1495.25,225.25
1481.0,241.0
1430.25,251.75
1379.5,262.5
1328.75,273.25
1278.0,284.0
1235.25,291.25
1192.5,298.5
1149.75,305.75
1107.0,313.0
1095.75,312.5
1084.5,312.0
1073.25,311.5
1062.0,311.0
1091.25,306.5
1120.5,302.0
1149.75,297.5
1179.0,293.0
1243.25,284.5
1307.5,276.0
1371.75,267.5
1436.0,259.0
1496.25,247.5
1556.5,236.0
1616.75,224.5
1677.0,213.0
1727.25,186.5
1777.5,160.0
1827.75,133.5
1878.0,107.0
1930.0,93.75
1982.0,80.5
2034.0,67.25
2086.0,54.0
2075.5,45.25
2065.0,36.5
2054.5,27.75
2044.0,19.0
2005.75,14.75
1967.5,10.5
1929.25,6.25
1891.0,2.0
1878.75,1.5
1866.5,1.0
1854.25,0.5
1842.0,0.0
1839.75,0.0
1837.5,0.0
1835.25,0.0
1833.0,0.0
1859.25,0.0
1885.5,0.0
1911.75,0.0
1938.0,0.0
1939.75,0.0
1941.5,0.0
1943.25,0.0
1945.0,0.0
1950.75,0.0
1956.5,0.0
1962.25,0.0
1968.0,0.0
1980.0,0.0
1992.0,0.0
2004.0,0.0
2016.0,0.0
2033.0,0.0
2050.0,0.0
2067.0,0.0
2084.0,0.0
2076.75,0.0
2069.5,0.0
2062.25,0.0
2055.0,0.0
2072.0,0.0
2089.0,0.0
2106.0,0.0
2123.0,0.0
2124.5,0.0
2126.0,0.0
2127.5,0.0
2129.0,0.0
2123.25,4.25
2117.5,8.5
2111.75,12.75
2106.0,17.0
2093.75,34.5
2081.5,52.0
2069.25,69.5
2057.0,87.0
2014.75,108.5
1972.5,130.0
1930.25,151.5
1888.0,173.0
1800.25,188.5
1712.5,204.0
1624.75,219.5
1537.0,235.0
1469.5,236.75
1402.0,238.5
1334.5,240.25
1267.0,242.0
1204.0,253.5
1141.0,265.0
1078.0,276.5
1015.0,288.0
966.25,286.75
917.5,285.5
868.75,284.25
820.0,283.0
823.0,281.0
826.0,279.0
829.0,277.0
832.0,275.0
866.25,271.0
900.5,267.0
934.75,263.0
969.0,259.0
989.75,251.25
1010.5,243.5
1031.25,235.75
1052.0,228.0
1040.0,220.25
1028.0,212.5
1016.0,204.75
1004.0,197.0
997.25,178.25
990.5,159.5
983.75,140.75
977.0,122.0
987.5,102.25
998.0,82.5
1008.5,62.75
1019.0,43.0
1043.25,33.0
1067.5,23.0
1091.75,13.0
1116.0,3.0
1144.5,2.25
1173.0,1.5
1201.5,0.75
1230.0,0.0
1272.75,0.0
1315.5,0.0
1358.25,0.0
1401.0,0.0
1431.25,0.0
1461.5,0.0
1491.75,0.0
1522.0,0.0
1580.5,0.0
1639.0,0.0
1697.5,0.0
1756.0,0.0
1760.75,0.0
1765.5,0.0
1770.25,0.0
1775.0,0.0
1745.25,0.0
1715.5,0.0
1685.75,0.0
1656.0,0.0
1634.75,0.0
1613.5,0.0
1592.25,0.0
1571.0,0.0
1572.25,0.0
1573.5,0.0
1574.75,0.0
1576.0,0.0
1588.25,0.0
1600.5,0.0
1612.75,0.0
1625.0,0.0
1638.0,0.0
1651.0,0.0
1664.0,0.0
1677.0,0.0
1726.75,3.25
1776.5,6.5
1826.25,9.75
1876.0,13.0
1887.75,26.25
1899.5,39.5
1911.25,52.75
1923.0,66.0
1826.0,80.25
1729.0,94.5
1632.0,108.75
1535.0,123.0
1425.0,134.25
1315.0,145.5
1205.0,156.75
1095.0,168.0
1029.25,172.75
963.5,177.5
897.75,182.25
832.0,187.0
754.0,190.75
676.0,194.5
598.0,198.25
520.0,202.0
458.5,199.75
397.0,197.5
335.5,195.25
274.0,193.0
244.75,189.0
215.5,185.0
186.25,181.0
157.0,177.0
157.25,170.5
157.5,164.0
157.75,157.5
158.0,151.0
163.25,144.5
168.5,138.0
173.75,131.5
179.0,125.0
189.75,119.0
200.5,113.0
211.25,107.0
222.0,101.0
233.5,95.75
245.0,90.5
256.5,85.25
268.0,80.0
285.5,67.75
303.0,55.5
320.5,43.25
338.0,31.0
343.0,23.75
348.0,16.5
353.0,9.25
358.0,2.0
359.5,1.5
361.0,1.0
362.5,0.5
364.0,0.0
377.25,0.0
390.5,0.0
403.75,0.0
417.0,0.0
412.5,0.0
408.0,0.0
403.5,0.0
399.0,0.0
403.25,0.0
407.5,0.0
411.75,0.0
416.0,0.0
436.75,0.0
457.5,0.0
478.25,0.0
499.0,0.0
492.75,0.0
486.5,0.0
480.25,0.0
474.0,0.0
454.75,0.0
435.5,0.0
416.25,0.0
397.0,0.0
384.25,0.0
371.5,0.0
358.75,0.0
346.0,0.0
335.0,0.0
324.0,0.0
313.0,0.0
302.0,0.0
297.75,0.0
293.5,0.0
289.25,0.0
285.0,0.0
270.0,5.75
255.0,11.5
240.0,17.25
225.0,23.0
199.0,43.75
173.0,64.5
147.0,85.25
121.0,106.0
111.75,125.25
102.5,144.5
93.25,163.75
84.0,183.0
92.25,198.25
100.5,213.5
108.75,228.75
117.0,244.0
154.0,254.0
191.0,264.0
228.0,274.0
265.0,284.0
312.0,291.5
359.0,299.0
406.0,306.5
453.0,314.0
507.5,316.5
562.0,319.0
616.5,321.5
671.0,324.0
720.0,322.0
769.0,320.0
818.0,318.0
867.0,316.0
893.75,311.5
920.5,307.0
947.25,302.5
974.0,298.0
1007.75,285.5
1041.5,273.0
1075.25,260.5
1109.0,248.0
1141.0,236.25
1173.0,224.5
1205.0,212.75
1237.0,201.0
1245.75,180.25
1254.5,159.5
1263.25,138.75
1272.0,118.0
1248.25,97.75
1224.5,77.5
1200.75,57.25
1177.0,37.0
1140.75,28.5
1104.5,20.0
1068.25,11.5
1032.0,3.0
1004.75,2.25
977.5,1.5
950.25,0.75
923.0,0.0
875.75,0.0
828.5,0.0
781.25,0.0
734.0,0.0
689.75,0.0
645.5,0.0
601.25,0.0
557.0,0.0
532.0,0.0
507.0,0.0
482.0,0.0
457.0,0.0
446.25,0.0
435.5,0.0
424.75,0.0
414.0,0.0
409.0,0.0
404.0,0.0
399.0,0.0
394.0,0.0
400.0,0.0
406.0,0.0
412.0,0.0
418.0,0.0
434.75,0.0
451.5,0.0
468.25,0.0
485.0,0.0
488.25,0.0
491.5,0.0
494.75,0.0
498.0,0.0
489.75,0.0
481.5,0.0
473.25,0.0
465.0,0.0
448.0,4.0
431.0,8.0
414.0,12.0
397.0,16.0
391.75,29.75
386.5,43.5
381.25,57.25
376.0,71.0
383.5,89.75
391.0,108.5
398.5,127.25
406.0,146.0
400.0,167.75
394.0,189.5
388.0,211.25
382.0,233.0
385.25,246.25
388.5,259.5
391.75,272.75
395.0,286.0
398.0,291.75
401.0,297.5
404.0,303.25
407.0,309.0
415.75,310.5
424.5,312.0
433.25,313.5
442.0,315.0
487.75,315.5
533.5,316.0
579.25,316.5
625.0,317.0
741.25,313.0
857.5,309.0
973.75,305.0
1090.0,301.0
1168.0,290.0
1246.0,279.0
1324.0,268.0
1402.0,257.0
1389.0,244.5
1376.0,232.0
1363.0,219.5
1350.0,207.0
1358.75,186.0
1367.5,165.0
1376.25,144.0
1385.0,123.0
1359.5,103.0
1334.0,83.0
1308.5,63.0
1283.0,43.0
1237.75,32.75
1192.5,22.5
1147.25,12.25
1102.0,2.0
1068.5,1.5
1035.0,1.0
1001.5,0.5
968.0,0.0
934.5,0.0
901.0,0.0
867.5,0.0
834.0,0.0
803.25,0.0
772.5,0.0
741.75,0.0
711.0,0.0
675.75,0.0
640.5,0.0
605.25,0.0
570.0,0.0
542.0,0.0
514.0,0.0
486.0,0.0
458.0,0.0
453.5,0.0
449.0,0.0
444.5,0.0
440.0,0.0
425.75,0.0
411.5,0.0
397.25,0.0
383.0,0.0
377.25,0.0
371.5,0.0
365.75,0.0
360.0,0.0
325.5,0.0
291.0,0.0
256.5,0.0
222.0,0.0
227.0,0.0
232.0,0.0
237.0,0.0
242.0,0.0
251.25,3.5
260.5,7.0
269.75,10.5
279.0,14.0
265.25,29.5
251.5,45.0
237.75,60.5
224.0,76.0
211.25,84.0
198.5,92.0
185.75,100.0
173.0,108.0
179.0,117.5
185.0,127.0
191.0,136.5
197.0,146.0
227.0,147.75
257.0,149.5
287.0,151.25
317.0,153.0
387.75,165.0
458.5,177.0
529.25,189.0
600.0,201.0
669.25,206.0
738.5,211.0
807.75,216.0
877.0,221.0
977.0,216.75
1077.0,212.5
1177.0,208.25
1277.0,204.0
1349.5,199.5
1422.0,195.0
1494.5,190.5
1567.0,186.0
1649.75,178.5
1732.5,171.0
1815.25,163.5
1898.0,156.0
1954.0,151.75
2010.0,147.5
2066.0,143.25
2122.0,139.0
2103.0,130.5
2084.0,122.0
2065.0,113.5
2046.0,105.0
2019.0,87.5
1992.0,70.0
1965.0,52.5
1938.0,35.0
1929.25,26.75
1920.5,18.5
1911.75,10.25
1903.0,2.0
1886.75,1.5
1870.5,1.0
1854.25,0.5
1838.0,0.0
1833.75,0.0
1829.5,0.0
1825.25,0.0
1821.0,0.0
1878.25,0.0
1935.5,0.0
1992.75,0.0
2050.0,0.0
2092.75,0.0
2135.5,0.0
2178.25,0.0
2221.0,0.0
2268.0,0.0
2315.0,0.0
2362.0,0.0
2409.0,0.0
2467.25,0.0
2525.5,0.0
2583.75,0.0
2642.0,0.0
2676.5,0.0
2711.0,0.0
2745.5,0.0
2780.0,0.0
2786.75,0.0
2793.5,0.0
2800.25,0.0
2807.0,0.0
2786.5,0.0
2766.0,0.0
2745.5,0.0
2725.0,0.0
2677.5,0.0
2630.0,0.0
2582.5,0.0
2535.0,0.0
2488.0,5.0
2441.0,10.0
2394.0,15.0
2347.0,20.0
2303.0,44.5
2259.0,69.0
2215.0,93.5
2171.0,118.0
2166.5,134.5
2162.0,151.0
2157.5,167.5
2153.0,184.0
2139.5,199.75
2126.0,215.5
2112.5,231.25
2099.0,247.0
2103.75,257.5
2108.5,268.0
2113.25,278.5
2118.0,289.0
2119.5,293.0
2121.0,297.0
2122.5,301.0
2124.0,305.0
2154.75,311.25
2185.5,317.5
2216.25,323.75
2247.0,330.0
2236.25,327.5
2225.5,325.0
2214.75,322.5
2204.0,320.0
2167.0,313.75
2130.0,307.5
2093.0,301.25
2056.0,295.0
2055.25,284.0
2054.5,273.0
2053.75,262.0
2053.0,251.0
2047.5,234.25
2042.0,217.5
2036.5,200.75
2031.0,184.0
2003.5,166.75
1976.0,149.5
1948.5,132.25
1921.0,115.0
1897.5,96.0
1874.0,77.0
1850.5,58.0
1827.0,39.0
1824.5,29.75
1822.0,20.5
1819.5,11.25
1817.0,2.0
1836.25,1.5
1855.5,1.0
1874.75,0.5
1894.0,0.0
1875.0,0.0
1856.0,0.0
1837.0,0.0
1818.0,0.0
1841.25,0.0
1864.5,0.0
1887.75,0.0
1911.0,0.0
1969.0,0.0
2027.0,0.0
2085.0,0.0
2143.0,0.0
2137.0,0.0
2131.0,0.0
2125.0,0.0
2119.0,0.0
2176.0,0.0
2233.0,0.0
2290.0,0.0
2347.0,0.0
2400.25,0.0
2453.5,0.0
2506.75,0.0
2560.0,0.0
2543.5,0.0
2527.0,0.0
2510.5,0.0
2494.0,0.0
2499.25,0.0
2504.5,0.0
2509.75,0.0
2515.0,0.0
2517.75,0.0
2520.5,0.0
2523.25,0.0
2526.0,0.0
2469.25,7.75
2412.5,15.5
2355.75,23.25
2299.0,31.0
2223.25,56.5
2147.5,82.0
2071.75,107.5
1996.0,133.0
2016.5,150.5
2037.0,168.0
2057.5,185.5
2078.0,203.0
2008.25,220.5
1938.5,238.0
1868.75,255.5
1799.0,273.0
1712.0,281.5
1625.0,290.0
1538.0,298.5
1451.0,307.0
1421.5,311.25
1392.0,315.5
1362.5,319.75
1333.0,324.0
1355.5,327.0
1378.0,330.0
1400.5,333.0
1423.0,336.0
1410.5,336.25
1398.0,336.5
1385.5,336.75
1373.0,337.0
1368.75,332.5
1364.5,328.0
1360.25,323.5
1356.0,319.0
1372.5,309.5
1389.0,300.0
1405.5,290.5
1422.0,281.0
1389.25,262.25
1356.5,243.5
1323.75,224.75
1291.0,206.0
1381.5,185.0
1472.0,164.0
1562.5,143.0
1653.0,122.0
1649.25,99.75
1645.5,77.5
1641.75,55.25
1638.0,33.0
1579.75,25.0
1521.5,17.0
1463.25,9.0
1405.0,1.0
1369.25,0.75
1333.5,0.5
1297.75,0.25
1262.0,0.0
1233.0,0.0
1204.0,0.0
1175.0,0.0
1146.0,0.0
1184.0,0.0
1222.0,0.0
1260.0,0.0
1298.0,0.0
1329.75,0.0
1361.5,0.0
1393.25,0.0
1425.0,0.0
1404.75,0.0
1384.5,0.0
1364.25,0.0
1344.0,0.0
1320.0,0.0
1296.0,0.0
1272.0,0.0
1248.0,0.0
1280.75,0.0
1313.5,0.0
1346.25,0.0
1379.0,0.0
1376.25,0.0
1373.5,0.0
1370.75,0.0
1368.0,0.0
1356.75,0.0
1345.5,0.0
1334.25,0.0
1323.0,0.0
1292.25,0.0
1261.5,0.0
1230.75,0.0
1200.0,0.0
1138.75,5.75
1077.5,11.5
1016.25,17.25
955.0,23.0
864.25,42.25
773.5,61.5
682.75,80.75
592.0,100.0
563.25,120.25
534.5,140.5
505.75,160.75
477.0,181.0
437.75,201.25
398.5,221.5
359.25,241.75
320.0,262.0
302.75,271.25
285.5,280.5
268.25,289.75
251.0,299.0
283.5,303.25
316.0,307.5
348.5,311.75
381.0,316.0
428.0,319.0
475.0,322.0
522.0,325.0
569.0,328.0
614.75,325.25
660.5,322.5
706.25,319.75
752.0,317.0
809.0,310.5
866.0,304.0
923.0,297.5
980.0,291.0
1007.5,283.75
1035.0,276.5
1062.5,269.25
1090.0,262.0
1125.0,247.25
1160.0,232.5
1195.0,217.75
1230.0,203.0
1244.75,183.0
1259.5,163.0
1274.25,143.0
1289.0,123.0
1265.5,101.25
1242.0,79.5
1218.5,57.75
1195.0,36.0
1175.5,27.25
1156.0,18.5
1136.5,9.75
1117.0,1.0
1080.5,0.75
1044.0,0.5
1007.5,0.25
971.0,0.0
956.75,0.0
942.5,0.0
928.25,0.0
914.0,0.0
913.75,0.0
913.5,0.0
913.25,0.0
913.0,0.0
890.25,0.0
867.5,0.0
844.75,0.0
822.0,0.0
828.5,0.0
835.0,0.0
841.5,0.0
848.0,0.0
851.5,0.0
855.0,0.0
858.5,0.0
862.0,0.0
836.25,0.0
810.5,0.0
784.75,0.0
759.0,0.0
731.0,0.0
703.0,0.0
675.0,0.0
647.0,0.0
634.25,0.0
621.5,0.0
608.75,0.0
596.0,0.0
588.25,0.0
580.5,0.0
572.75,0.0
565.0,0.0
558.75,6.5
552.5,13.0
546.25,19.5
540.0,26.0
506.25,45.0
472.5,64.0
438.75,83.0
405.0,102.0
375.75,113.0
346.5,124.0
317.25,135.0
288.0,146.0
283.75,155.75
279.5,165.5
275.25,175.25
271.0,185.0
263.5,188.25
256.0,191.5
248.5,194.75
241.0,198.0
248.25,197.75
255.5,197.5
262.75,197.25
270.0,197.0
297.0,193.0
324.0,189.0
351.0,185.0
378.0,181.0
417.25,183.5
456.5,186.0
495.75,188.5
535.0,191.0
592.25,187.25
649.5,183.5
706.75,179.75
764.0,176.0
796.0,173.5
828.0,171.0
860.0,168.5
892.0,166.0
895.0,161.0
898.0,156.0
901.0,151.0
904.0,146.0
920.25,132.25
936.5,118.5
952.75,104.75
969.0,91.0
974.5,76.0
980.0,61.0
985.5,46.0
991.0,31.0
982.25,23.5
973.5,16.0
964.75,8.5
956.0,1.0
964.5,0.75
973.0,0.5
981.5,0.25
990.0,0.0
976.0,0.0
962.0,0.0
948.0,0.0
934.0,0.0
935.0,0.0
936.0,0.0
937.0,0.0
938.0,0.0
934.5,0.0
931.0,0.0
927.5,0.0
924.0,0.0
911.5,0.0
899.0,0.0
886.5,0.0
874.0,0.0
877.0,0.0
880.0,0.0
883.0,0.0
886.0,0.0
867.5,0.0
849.0,0.0
830.5,0.0
812.0,0.0
790.75,0.0
769.5,0.0
748.25,0.0
727.0,0.0
705.75,0.0
684.5,0.0
663.25,0.0
642.0,0.0
623.5,0.0
605.0,0.0
586.5,0.0
568.0,0.0
560.75,1.75
553.5,3.5
546.25,5.25
539.0,7.0
518.25,16.25
497.5,25.5
476.75,34.75
456.0,44.0
449.75,57.25
443.5,70.5
437.25,83.75
431.0,97.0
429.5,117.25
428.0,137.5
426.5,157.75
425.0,178.0
426.5,201.5
428.0,225.0
429.5,248.5
431.0,272.0
452.0,285.0
473.0,298.0
494.0,311.0
515.0,324.0
568.25,327.75
621.5,331.5
674.75,335.25
728.0,339.0
761.5,339.5
795.0,340.0
828.5,340.5
862.0,341.0
914.75,337.5
967.5,334.0
1020.25,330.5
1073.0,327.0
1134.5,318.25
1196.0,309.5
1257.5,300.75
1319.0,292.0
1372.25,277.25
1425.5,262.5
1478.75,247.75
1532.0,233.0
1555.25,211.0
1578.5,189.0
1601.75,167.0
1625.0,145.0
1599.25,119.0
1573.5,93.0
1547.75,67.0
1522.0,41.0
1523.25,31.0
1524.5,21.0
1525.75,11.0
1527.0,1.0
1565.0,0.75
1603.0,0.5
1641.0,0.25
1679.0,0.0
1689.5,0.0
1700.0,0.0
1710.5,0.0
1721.0,0.0
1681.75,0.0
1642.5,0.0
1603.25,0.0
1564.0,0.0
1515.25,0.0
1466.5,0.0
1417.75,0.0
1369.0,0.0
1367.75,0.0
1366.5,0.0
1365.25,0.0
1364.0,0.0
1401.0,0.0
1438.0,0.0
1475.0,0.0
1512.0,0.0
1527.75,0.0
1543.5,0.0
1559.25,0.0
1575.0,0.0
1559.5,0.0
1544.0,0.0
1528.5,0.0
1513.0,0.0
1505.75,0.0
1498.5,0.0
1491.25,0.0
1484.0,0.0
1467.25,0.0
1450.5,0.0
1433.75,0.0
1417.0,0.0
1420.0,4.75
1423.0,9.5
1426.0,14.25
1429.0,19.0
1389.75,35.75
1350.5,52.5
1311.25,69.25
1272.0,86.0
1184.25,102.0
1096.5,118.0
1008.75,134.0
921.0,150.0
856.25,173.5
791.5,197.0
726.75,220.5
662.0,244.0
636.0,260.25
610.0,276.5
584.0,292.75
558.0,309.0
537.75,315.75
517.5,322.5
497.25,329.25
477.0,336.0
487.25,337.5
497.5,339.0
507.75,340.5
518.0,342.0
536.0,340.0
554.0,338.0
572.0,336.0
590.0,334.0
621.75,329.5
653.5,325.0
685.25,320.5
717.0,316.0
753.75,306.25
790.5,296.5
827.25,286.75
864.0,277.0
895.5,261.75
927.0,246.5
958.5,231.25
990.0,216.0
1033.25,194.5
1076.5,173.0
1119.75,151.5
1163.0,130.0
1180.0,106.25
1197.0,82.5
1214.0,58.75
1231.0,35.0
1234.0,26.5
1237.0,18.0
1240.0,9.5
1243.0,1.0
1241.5,0.75
1240.0,0.5
1238.5,0.25
1237.0,0.0
1207.25,0.0
1177.5,0.0
1147.75,0.0
1118.0,0.0
1090.5,0.0
1063.0,0.0
1035.5,0.0
1008.0,0.0
985.25,0.0
962.5,0.0
939.75,0.0
917.0,0.0
916.5,0.0
916.0,0.0
915.5,0.0
915.0,0.0
926.75,0.0
938.5,0.0
950.25,0.0
962.0,0.0
975.25,0.0
988.5,0.0
1001.75,0.0
1015.0,0.0
996.75,0.0
978.5,0.0
960.25,0.0
942.0,0.0
909.25,0.0
876.5,0.0
843.75,0.0
811.0,0.0
798.0,0.0
785.0,0.0
772.0,0.0
759.0,0.0
741.25,5.75
723.5,11.5
705.75,17.25
688.0,23.0
671.25,45.25
654.5,67.5
637.75,89.75
621.0,112.0
560.75,132.75
500.5,153.5
440.25,174.25
380.0,195.0
328.25,212.5
276.5,230.0
224.75,247.5
173.0,265.0
154.0,275.0
135.0,285.0
116.0,295.0
97.0,305.0
92.0,310.25
87.0,315.5
82.0,320.75
77.0,326.0
77.25,327.75
77.5,329.5
77.75,331.25
78.0,333.0
84.5,331.75
91.0,330.5
97.5,329.25
104.0,328.0
117.0,323.0
130.0,318.0
143.0,313.0
156.0,308.0
179.0,299.0
202.0,290.0
225.0,281.0
248.0,272.0
292.75,257.25
337.5,242.5
382.25,227.75
427.0,213.0
455.0,192.0
483.0,171.0
511.0,150.0
539.0,129.0
556.5,105.25
574.0,81.5
591.5,57.75
609.0,34.0
632.0,25.5
655.0,17.0
678.0,8.5
701.0,0.0
713.5,0.0
726.0,0.0
738.5,0.0
751.0,0.0
750.25,0.0
749.5,0.0
748.75,0.0
748.0,0.0
738.75,0.0
729.5,0.0
720.25,0.0
711.0,0.0
690.75,0.0
670.5,0.0
650.25,0.0
630.0,0.0
603.5,0.0
577.0,0.0
550.5,0.0
524.0,0.0
485.25,0.0
446.5,0.0
407.75,0.0
369.0,0.0
346.25,0.0
323.5,0.0
300.75,0.0
278.0,0.0
266.75,0.0
255.5,0.0
244.25,0.0
233.0,0.0
228.75,0.0
224.5,0.0
220.25,0.0
216.0,0.0
214.5,0.0
213.0,0.0
211.5,0.0
210.0,0.0
195.25,5.25
180.5,10.5
165.75,15.75
151.0,21.0
132.0,44.5
113.0,68.0
94.0,91.5
75.0,115.0
64.75,135.5
54.5,156.0
44.25,176.5
34.0,197.0
37.0,213.0
40.0,229.0
43.0,245.0
46.0,261.0
57.5,270.5
69.0,280.0
80.5,289.5
92.0,299.0
114.5,304.5
137.0,310.0
159.5,315.5
182.0,321.0
200.5,322.25
219.0,323.5
237.5,324.75
256.0,326.0
284.75,325.0
313.5,324.0
342.25,323.0
371.0,322.0
407.0,317.25
443.0,312.5
479.0,307.75
515.0,303.0
560.5,291.5
606.0,280.0
651.5,268.5
697.0,257.0
741.25,244.0
785.5,231.0
829.75,218.0
874.0,205.0
892.0,181.5
910.0,158.0
928.0,134.5
946.0,111.0
936.75,90.75
927.5,70.5
918.25,50.25
909.0,30.0
907.25,22.5
905.5,15.0
903.75,7.5
902.0,0.0
909.75,0.0
917.5,0.0
925.25,0.0
933.0,0.0
915.5,0.0
898.0,0.0
880.5,0.0
863.0,0.0
821.0,0.0
779.0,0.0
737.0,0.0
695.0,0.0
664.5,0.0
634.0,0.0
603.5,0.0
573.0,0.0
563.5,0.0
554.0,0.0
544.5,0.0
535.0,0.0
506.0,0.0
477.0,0.0
448.0,0.0
419.0,0.0
403.25,0.0
387.5,0.0
371.75,0.0
356.0,0.0
347.25,0.0
338.5,0.0
329.75,0.0
321.0,0.0
315.25,0.0
309.5,0.0
303.75,0.0
298.0,0.0
289.0,0.0
280.0,0.0
271.0,0.0
262.0,0.0
252.25,4.0
242.5,8.0
232.75,12.0
223.0,16.0
211.0,33.5
199.0,51.0
187.0,68.5
175.0,86.0
161.75,103.25
148.5,120.5
135.25,137.75
122.0,155.0
115.0,170.0
108.0,185.0
101.0,200.0
94.0,215.0
96.25,226.75
98.5,238.5
100.75,250.25
103.0,262.0
116.75,271.0
130.5,280.0
144.25,289.0
158.0,298.0
190.75,302.75
223.5,307.5
256.25,312.25
289.0,317.0
344.25,315.25
399.5,313.5
454.75,311.75
510.0,310.0
575.5,303.0
641.0,296.0
706.5,289.0
772.0,282.0
837.75,273.0
903.5,264.0
969.25,255.0
1035.0,246.0
1101.75,234.25
1168.5,222.5
1235.25,210.75
1302.0,199.0
1334.0,179.75
1366.0,160.5
1398.0,141.25
1430.0,122.0
1413.25,99.0
1396.5,76.0
1379.75,53.0
1363.0,30.0
1382.25,22.5
1401.5,15.0
1420.75,7.5
1440.0,0.0
1448.0,0.0
1456.0,0.0
1464.0,0.0
1472.0,0.0
1441.0,0.0
1410.0,0.0
1379.0,0.0
1348.0,0.0
1310.5,0.0
1273.0,0.0
1235.5,0.0
1198.0,0.0
1169.25,0.0
1140.5,0.0
1111.75,0.0
1083.0,0.0
1058.75,0.0
1034.5,0.0
1010.25,0.0
986.0,0.0
996.75,0.0
1007.5,0.0
1018.25,0.0
1029.0,0.0
1036.0,0.0
1043.0,0.0
1050.0,0.0
1057.0,0.0
1032.25,0.0
1007.5,0.0
982.75,0.0
958.0,0.0
914.25,0.0
870.5,0.0
826.75,0.0
783.0,0.0
738.0,0.0
693.0,0.0
648.0,0.0
603.0,0.0
597.75,4.25
592.5,8.5
587.25,12.75
582.0,17.0
592.0,33.5
602.0,50.0
612.0,66.5
622.0,83.0
638.0,97.25
654.0,111.5
670.0,125.75
686.0,140.0
726.5,155.25
767.0,170.5
807.5,185.75
848.0,201.0
845.25,220.75
842.5,240.5
839.75,260.25
837.0,280.0
937.25,288.25
1037.5,296.5
1137.75,304.75
1238.0,313.0
1412.5,314.75
1587.0,316.5
1761.5,318.25
1936.0,320.0
2015.5,316.25
2095.0,312.5
2174.5,308.75
2254.0,305.0
2294.0,299.75
2334.0,294.5
2374.0,289.25
2414.0,284.0
2468.25,271.5
2522.5,259.0
2576.75,246.5
2631.0,234.0
2614.0,217.75
2597.0,201.5
2580.0,185.25
2563.0,169.0
2515.75,151.25
2468.5,133.5
2421.25,115.75
2374.0,98.0
2275.0,78.5
2176.0,59.0
2077.0,39.5
1978.0,20.0
1931.75,15.0
1885.5,10.0
1839.25,5.0
1793.0,0.0
1765.75,0.0
1738.5,0.0
1711.25,0.0
1684.0,0.0
1668.5,0.0
1653.0,0.0
1637.5,0.0
1622.0,0.0
1619.5,0.0
1617.0,0.0
1614.5,0.0
1612.0,0.0
1553.0,0.0
1494.0,0.0
1435.0,0.0
1376.0,0.0
1329.25,0.0
1282.5,0.0
1235.75,0.0
1189.0,0.0
1189.5,0.0
1190.0,0.0
1190.5,0.0
1191.0,0.0
1244.0,0.0
1297.0,0.0
1350.0,0.0
1403.0,0.0
1371.75,0.0
1340.5,0.0
1309.25,0.0
1278.0,0.0
1226.0,0.0
1174.0,0.0
1122.0,0.0
1070.0,0.0
1052.5,0.0
1035.0,0.0
1017.5,0.0
1000.0,0.0
1040.0,5.75
1080.0,11.5
1120.0,17.25
1160.0,23.0
1215.0,47.5
1270.0,72.0
1325.0,96.5
1380.0,121.0
1414.5,134.25
1449.0,147.5
1483.5,160.75
1518.0,174.0
1598.25,180.75
1678.5,187.5
1758.75,194.25
1839.0,201.0
1935.5,206.5
2032.0,212.0
2128.5,217.5
2225.0,223.0
2303.5,226.0
2382.0,229.0
2460.5,232.0
2539.0,235.0
2591.25,237.25
2643.5,239.5
2695.75,241.75
2748.0,244.0
2791.5,241.75
2835.0,239.5
2878.5,237.25
2922.0,235.0
2977.0,234.25
3032.0,233.5
3087.0,232.75
3142.0,232.0
3203.75,227.25
3265.5,222.5
3327.25,217.75
3389.0,213.0
3390.75,200.0
3392.5,187.0
3394.25,174.0
3396.0,161.0
3402.25,143.75
3408.5,126.5
3414.75,109.25
3421.0,92.0
3393.25,74.75
3365.5,57.5
3337.75,40.25
3310.0,23.0
3308.0,17.25
3306.0,11.5
3304.0,5.75
3302.0,0.0
3246.5,0.0
3191.0,0.0
3135.5,0.0
3080.0,0.0
3028.25,0.0
2976.5,0.0
2924.75,0.0
2873.0,0.0
2799.5,0.0
2726.0,0.0
2652.5,0.0
2579.0,0.0
2555.5,0.0
2532.0,0.0
2508.5,0.0
2485.0,0.0
2444.75,0.0
2404.5,0.0
2364.25,0.0
2324.0,0.0
2242.75,0.0
2161.5,0.0
2080.25,0.0
1999.0,0.0
1913.5,0.0
1828.0,0.0
1742.5,0.0
1657.0,0.0
1590.5,0.0
1524.0,0.0
1457.5,0.0
1391.0,0.0
1336.0,0.0
1281.0,0.0
1226.0,0.0
1171.0,0.0
1095.0,0.0
1019.0,0.0
943.0,0.0
867.0,0.0
814.75,2.0
762.5,4.0
710.25,6.0
658.0,8.0
620.0,22.5
582.0,37.0
