"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","05.01.2017 17:00 - 05.01.2017 18:00 (CET/CEST)","343","n/e","n/e","n/e","2662","1460","n/e","n/e","n/e","n/e","719","4","1589","561","n/e","n/e","42","n/e","50","n/e","n/e","485"
"Portugal (PT)","05.01.2017 18:00 - 05.01.2017 19:00 (CET/CEST)","323","n/e","n/e","n/e","2835","1460","n/e","n/e","n/e","n/e","1299","2","1701","677","n/e","n/e","42","n/e","1","n/e","n/e","760"
"Portugal (PT)","05.01.2017 19:00 - 05.01.2017 20:00 (CET/CEST)","340","n/e","n/e","n/e","3060","1461","n/e","n/e","n/e","n/e","1408","1","1672","658","n/e","n/e","43","n/e","0","n/e","n/e","1186"
"Portugal (PT)","05.01.2017 20:00 - 05.01.2017 21:00 (CET/CEST)","341","n/e","n/e","n/e","2781","1461","n/e","n/e","n/e","n/e","1342","1","1499","562","n/e","n/e","43","n/e","0","n/e","n/e","1477"
"Portugal (PT)","05.01.2017 21:00 - 05.01.2017 22:00 (CET/CEST)","344","n/e","n/e","n/e","3270","1462","n/e","n/e","n/e","n/e","161","3","1129","432","n/e","n/e","42","n/e","0","n/e","n/e","1682"
"Portugal (PT)","05.01.2017 22:00 - 05.01.2017 23:00 (CET/CEST)","343","n/e","n/e","n/e","2996","1462","n/e","n/e","n/e","n/e","34","3","724","262","n/e","n/e","42","n/e","0","n/e","n/e","1763"
"Portugal (PT)","05.01.2017 23:00 - 06.01.2017 00:00 (CET/CEST)","342","n/e","n/e","n/e","2338","1461","n/e","n/e","n/e","n/e","62","20","772","454","n/e","n/e","41","n/e","0","n/e","n/e","1838"
"Portugal (PT)","06.01.2017 00:00 - 06.01.2017 01:00 (CET/CEST)","341","n/e","n/e","n/e","1421","1461","n/e","n/e","n/e","n/e","0","554","290","71","n/e","n/e","41","n/e","0","n/e","n/e","1832"
"Portugal (PT)","06.01.2017 01:00 - 06.01.2017 02:00 (CET/CEST)","345","n/e","n/e","n/e","853","1379","n/e","n/e","n/e","n/e","0","946","228","0","n/e","n/e","42","n/e","0","n/e","n/e","1805"
"Portugal (PT)","06.01.2017 02:00 - 06.01.2017 03:00 (CET/CEST)","346","n/e","n/e","n/e","684","1463","n/e","n/e","n/e","n/e","0","1253","201","0","n/e","n/e","42","n/e","0","n/e","n/e","1755"
"Portugal (PT)","06.01.2017 03:00 - 06.01.2017 04:00 (CET/CEST)","344","n/e","n/e","n/e","692","1463","n/e","n/e","n/e","n/e","0","1365","73","0","n/e","n/e","42","n/e","0","n/e","n/e","1780"
"Portugal (PT)","06.01.2017 04:00 - 06.01.2017 05:00 (CET/CEST)","344","n/e","n/e","n/e","678","1462","n/e","n/e","n/e","n/e","0","1456","66","0","n/e","n/e","42","n/e","0","n/e","n/e","1790"
"Portugal (PT)","06.01.2017 05:00 - 06.01.2017 06:00 (CET/CEST)","334","n/e","n/e","n/e","861","1462","n/e","n/e","n/e","n/e","0","1450","76","0","n/e","n/e","41","n/e","0","n/e","n/e","1749"
"Portugal (PT)","06.01.2017 06:00 - 06.01.2017 07:00 (CET/CEST)","339","n/e","n/e","n/e","944","1462","n/e","n/e","n/e","n/e","0","1172","116","0","n/e","n/e","42","n/e","0","n/e","n/e","1857"
"Portugal (PT)","06.01.2017 07:00 - 06.01.2017 08:00 (CET/CEST)","349","n/e","n/e","n/e","1152","1462","n/e","n/e","n/e","n/e","0","197","263","29","n/e","n/e","42","n/e","0","n/e","n/e","1949"
"Portugal (PT)","06.01.2017 08:00 - 06.01.2017 09:00 (CET/CEST)","357","n/e","n/e","n/e","1615","1462","n/e","n/e","n/e","n/e","0","8","526","48","n/e","n/e","43","n/e","0","n/e","n/e","1840"
"Portugal (PT)","06.01.2017 09:00 - 06.01.2017 10:00 (CET/CEST)","356","n/e","n/e","n/e","1951","1462","n/e","n/e","n/e","n/e","68","7","660","308","n/e","n/e","42","n/e","33","n/e","n/e","1613"
"Portugal (PT)","06.01.2017 10:00 - 06.01.2017 11:00 (CET/CEST)","353","n/e","n/e","n/e","2061","1461","n/e","n/e","n/e","n/e","325","7","791","468","n/e","n/e","41","n/e","118","n/e","n/e","1344"
"Portugal (PT)","06.01.2017 11:00 - 06.01.2017 12:00 (CET/CEST)","355","n/e","n/e","n/e","2326","1444","n/e","n/e","n/e","n/e","524","5","885","420","n/e","n/e","42","n/e","182","n/e","n/e","1143"
"Portugal (PT)","06.01.2017 12:00 - 06.01.2017 13:00 (CET/CEST)","365","n/e","n/e","n/e","2284","1460","n/e","n/e","n/e","n/e","447","5","851","418","n/e","n/e","43","n/e","243","n/e","n/e","946"
"Portugal (PT)","06.01.2017 13:00 - 06.01.2017 14:00 (CET/CEST)","360","n/e","n/e","n/e","2358","1461","n/e","n/e","n/e","n/e","432","30","860","408","n/e","n/e","44","n/e","283","n/e","n/e","756"
"Portugal (PT)","06.01.2017 14:00 - 06.01.2017 15:00 (CET/CEST)","357","n/e","n/e","n/e","2291","1460","n/e","n/e","n/e","n/e","96","254","682","196","n/e","n/e","43","n/e","280","n/e","n/e","678"
"Portugal (PT)","06.01.2017 15:00 - 06.01.2017 16:00 (CET/CEST)","355","n/e","n/e","n/e","2409","1458","n/e","n/e","n/e","n/e","63","332","307","34","n/e","n/e","42","n/e","260","n/e","n/e","644"
"Portugal (PT)","06.01.2017 16:00 - 06.01.2017 17:00 (CET/CEST)","357","n/e","n/e","n/e","2470","1459","n/e","n/e","n/e","n/e","70","220","256","74","n/e","n/e","42","n/e","197","n/e","n/e","629"
"Portugal (PT)","06.01.2017 17:00 - 06.01.2017 18:00 (CET/CEST)","360","n/e","n/e","n/e","2534","1461","n/e","n/e","n/e","n/e","459","159","423","300","n/e","n/e","42","n/e","75","n/e","n/e","757"
"Portugal (PT)","06.01.2017 18:00 - 06.01.2017 19:00 (CET/CEST)","361","n/e","n/e","n/e","2652","1460","n/e","n/e","n/e","n/e","915","4","1094","441","n/e","n/e","42","n/e","2","n/e","n/e","977"
"Portugal (PT)","06.01.2017 19:00 - 06.01.2017 20:00 (CET/CEST)","360","n/e","n/e","n/e","3191","1461","n/e","n/e","n/e","n/e","1150","1","853","495","n/e","n/e","43","n/e","0","n/e","n/e","1048"
"Portugal (PT)","06.01.2017 20:00 - 06.01.2017 21:00 (CET/CEST)","361","n/e","n/e","n/e","3261","1462","n/e","n/e","n/e","n/e","1373","1","1003","503","n/e","n/e","42","n/e","0","n/e","n/e","1090"
"Portugal (PT)","06.01.2017 21:00 - 06.01.2017 22:00 (CET/CEST)","363","n/e","n/e","n/e","3229","1461","n/e","n/e","n/e","n/e","1319","1","884","392","n/e","n/e","41","n/e","0","n/e","n/e","1118"
"Portugal (PT)","06.01.2017 22:00 - 06.01.2017 23:00 (CET/CEST)","359","n/e","n/e","n/e","3191","1462","n/e","n/e","n/e","n/e","1037","1","786","291","n/e","n/e","42","n/e","0","n/e","n/e","1223"
"Portugal (PT)","06.01.2017 23:00 - 07.01.2017 00:00 (CET/CEST)","355","n/e","n/e","n/e","2999","1461","n/e","n/e","n/e","n/e","519","12","708","203","n/e","n/e","40","n/e","0","n/e","n/e","1273"
"Portugal (PT)","07.01.2017 00:00 - 07.01.2017 01:00 (CET/CEST)","354","n/e","n/e","n/e","1752","1461","n/e","n/e","n/e","n/e","63","101","621","48","n/e","n/e","42","n/e","0","n/e","n/e","1308"
"Portugal (PT)","07.01.2017 01:00 - 07.01.2017 02:00 (CET/CEST)","358","n/e","n/e","n/e","852","1461","n/e","n/e","n/e","n/e","87","6","205","113","n/e","n/e","41","n/e","0","n/e","n/e","1255"
"Portugal (PT)","07.01.2017 02:00 - 07.01.2017 03:00 (CET/CEST)","356","n/e","n/e","n/e","707","1461","n/e","n/e","n/e","n/e","0","480","151","0","n/e","n/e","41","n/e","0","n/e","n/e","1239"
"Portugal (PT)","07.01.2017 03:00 - 07.01.2017 04:00 (CET/CEST)","355","n/e","n/e","n/e","672","1462","n/e","n/e","n/e","n/e","0","1121","75","0","n/e","n/e","42","n/e","0","n/e","n/e","1178"
"Portugal (PT)","07.01.2017 04:00 - 07.01.2017 05:00 (CET/CEST)","356","n/e","n/e","n/e","689","1462","n/e","n/e","n/e","n/e","0","1327","66","0","n/e","n/e","40","n/e","0","n/e","n/e","1176"
"Portugal (PT)","07.01.2017 05:00 - 07.01.2017 06:00 (CET/CEST)","356","n/e","n/e","n/e","766","1322","n/e","n/e","n/e","n/e","0","1373","78","0","n/e","n/e","38","n/e","0","n/e","n/e","1198"
"Portugal (PT)","07.01.2017 06:00 - 07.01.2017 07:00 (CET/CEST)","353","n/e","n/e","n/e","725","1193","n/e","n/e","n/e","n/e","0","839","69","0","n/e","n/e","39","n/e","0","n/e","n/e","1311"
"Portugal (PT)","07.01.2017 07:00 - 07.01.2017 08:00 (CET/CEST)","354","n/e","n/e","n/e","828","1244","n/e","n/e","n/e","n/e","0","847","192","0","n/e","n/e","38","n/e","0","n/e","n/e","1296"
"Portugal (PT)","07.01.2017 08:00 - 07.01.2017 09:00 (CET/CEST)","354","n/e","n/e","n/e","1120","1322","n/e","n/e","n/e","n/e","0","327","206","10","n/e","n/e","38","n/e","0","n/e","n/e","1315"
"Portugal (PT)","07.01.2017 09:00 - 07.01.2017 10:00 (CET/CEST)","366","n/e","n/e","n/e","1252","1411","n/e","n/e","n/e","n/e","33","273","491","11","n/e","n/e","40","n/e","44","n/e","n/e","1286"
"Portugal (PT)","07.01.2017 10:00 - 07.01.2017 11:00 (CET/CEST)","364","n/e","n/e","n/e","1293","1467","n/e","n/e","n/e","n/e","625","12","761","345","n/e","n/e","41","n/e","171","n/e","n/e","1218"
"Portugal (PT)","07.01.2017 11:00 - 07.01.2017 12:00 (CET/CEST)","367","n/e","n/e","n/e","1572","1467","n/e","n/e","n/e","n/e","197","110","765","252","n/e","n/e","40","n/e","259","n/e","n/e","1038"
"Portugal (PT)","07.01.2017 12:00 - 07.01.2017 13:00 (CET/CEST)","365","n/e","n/e","n/e","1582","1467","n/e","n/e","n/e","n/e","172","126","756","210","n/e","n/e","41","n/e","297","n/e","n/e","824"
"Portugal (PT)","07.01.2017 13:00 - 07.01.2017 14:00 (CET/CEST)","367","n/e","n/e","n/e","1539","1468","n/e","n/e","n/e","n/e","58","299","703","155","n/e","n/e","41","n/e","307","n/e","n/e","683"
"Portugal (PT)","07.01.2017 14:00 - 07.01.2017 15:00 (CET/CEST)","364","n/e","n/e","n/e","1429","1469","n/e","n/e","n/e","n/e","61","129","518","41","n/e","n/e","39","n/e","301","n/e","n/e","539"
"Portugal (PT)","07.01.2017 15:00 - 07.01.2017 16:00 (CET/CEST)","353","n/e","n/e","n/e","1425","1469","n/e","n/e","n/e","n/e","30","99","258","13","n/e","n/e","39","n/e","270","n/e","n/e","423"
"Portugal (PT)","07.01.2017 16:00 - 07.01.2017 17:00 (CET/CEST)","358","n/e","n/e","n/e","1452","1468","n/e","n/e","n/e","n/e","29","210","246","13","n/e","n/e","39","n/e","206","n/e","n/e","419"
"Portugal (PT)","07.01.2017 17:00 - 07.01.2017 18:00 (CET/CEST)","361","n/e","n/e","n/e","1684","1468","n/e","n/e","n/e","n/e","263","5","606","194","n/e","n/e","39","n/e","79","n/e","n/e","444"
"Portugal (PT)","07.01.2017 18:00 - 07.01.2017 19:00 (CET/CEST)","360","n/e","n/e","n/e","1929","1470","n/e","n/e","n/e","n/e","1373","4","1199","495","n/e","n/e","39","n/e","1","n/e","n/e","569"
"Portugal (PT)","07.01.2017 19:00 - 07.01.2017 20:00 (CET/CEST)","358","n/e","n/e","n/e","2194","1470","n/e","n/e","n/e","n/e","1556","4","1327","555","n/e","n/e","39","n/e","0","n/e","n/e","607"
"Portugal (PT)","07.01.2017 20:00 - 07.01.2017 21:00 (CET/CEST)","357","n/e","n/e","n/e","2210","1471","n/e","n/e","n/e","n/e","1298","2","1078","454","n/e","n/e","39","n/e","0","n/e","n/e","773"
"Portugal (PT)","07.01.2017 21:00 - 07.01.2017 22:00 (CET/CEST)","353","n/e","n/e","n/e","2186","1471","n/e","n/e","n/e","n/e","1265","1","1033","412","n/e","n/e","38","n/e","0","n/e","n/e","1072"
"Portugal (PT)","07.01.2017 22:00 - 07.01.2017 23:00 (CET/CEST)","356","n/e","n/e","n/e","2063","1470","n/e","n/e","n/e","n/e","566","6","775","242","n/e","n/e","39","n/e","0","n/e","n/e","1369"
"Portugal (PT)","07.01.2017 23:00 - 08.01.2017 00:00 (CET/CEST)","358","n/e","n/e","n/e","1910","1470","n/e","n/e","n/e","n/e","136","6","797","94","n/e","n/e","40","n/e","0","n/e","n/e","1539"
"Portugal (PT)","08.01.2017 00:00 - 08.01.2017 01:00 (CET/CEST)","357","n/e","n/e","n/e","1057","1469","n/e","n/e","n/e","n/e","405","4","759","137","n/e","n/e","40","n/e","0","n/e","n/e","1652"
"Portugal (PT)","08.01.2017 01:00 - 08.01.2017 02:00 (CET/CEST)","356","n/e","n/e","n/e","634","1470","n/e","n/e","n/e","n/e","195","5","201","194","n/e","n/e","40","n/e","0","n/e","n/e","1698"
"Portugal (PT)","08.01.2017 02:00 - 08.01.2017 03:00 (CET/CEST)","359","n/e","n/e","n/e","697","1470","n/e","n/e","n/e","n/e","0","65","146","1","n/e","n/e","39","n/e","0","n/e","n/e","1621"
"Portugal (PT)","08.01.2017 03:00 - 08.01.2017 04:00 (CET/CEST)","355","n/e","n/e","n/e","601","1468","n/e","n/e","n/e","n/e","0","1145","28","0","n/e","n/e","39","n/e","0","n/e","n/e","1568"
"Portugal (PT)","08.01.2017 04:00 - 08.01.2017 05:00 (CET/CEST)","354","n/e","n/e","n/e","606","1468","n/e","n/e","n/e","n/e","0","1127","40","0","n/e","n/e","38","n/e","0","n/e","n/e","1609"
"Portugal (PT)","08.01.2017 05:00 - 08.01.2017 06:00 (CET/CEST)","354","n/e","n/e","n/e","617","1468","n/e","n/e","n/e","n/e","0","1355","25","0","n/e","n/e","37","n/e","0","n/e","n/e","1757"
"Portugal (PT)","08.01.2017 06:00 - 08.01.2017 07:00 (CET/CEST)","350","n/e","n/e","n/e","651","1469","n/e","n/e","n/e","n/e","0","1438","112","0","n/e","n/e","37","n/e","0","n/e","n/e","1723"
"Portugal (PT)","08.01.2017 07:00 - 08.01.2017 08:00 (CET/CEST)","354","n/e","n/e","n/e","692","1469","n/e","n/e","n/e","n/e","0","1726","206","1","n/e","n/e","37","n/e","0","n/e","n/e","1697"
"Portugal (PT)","08.01.2017 08:00 - 08.01.2017 09:00 (CET/CEST)","356","n/e","n/e","n/e","576","1469","n/e","n/e","n/e","n/e","0","1481","209","78","n/e","n/e","39","n/e","0","n/e","n/e","1646"
"Portugal (PT)","08.01.2017 09:00 - 08.01.2017 10:00 (CET/CEST)","358","n/e","n/e","n/e","706","1469","n/e","n/e","n/e","n/e","0","1041","287","73","n/e","n/e","39","n/e","41","n/e","n/e","1618"
"Portugal (PT)","08.01.2017 10:00 - 08.01.2017 11:00 (CET/CEST)","361","n/e","n/e","n/e","816","1468","n/e","n/e","n/e","n/e","0","228","308","68","n/e","n/e","39","n/e","160","n/e","n/e","1540"
"Portugal (PT)","08.01.2017 11:00 - 08.01.2017 12:00 (CET/CEST)","352","n/e","n/e","n/e","877","1469","n/e","n/e","n/e","n/e","0","156","400","23","n/e","n/e","38","n/e","248","n/e","n/e","1310"
"Portugal (PT)","08.01.2017 12:00 - 08.01.2017 13:00 (CET/CEST)","355","n/e","n/e","n/e","918","1469","n/e","n/e","n/e","n/e","0","91","518","18","n/e","n/e","38","n/e","288","n/e","n/e","1064"
"Portugal (PT)","08.01.2017 13:00 - 08.01.2017 14:00 (CET/CEST)","349","n/e","n/e","n/e","952","1468","n/e","n/e","n/e","n/e","0","65","348","13","n/e","n/e","38","n/e","302","n/e","n/e","803"
"Portugal (PT)","08.01.2017 14:00 - 08.01.2017 15:00 (CET/CEST)","346","n/e","n/e","n/e","968","1469","n/e","n/e","n/e","n/e","0","51","212","14","n/e","n/e","38","n/e","304","n/e","n/e","626"
"Portugal (PT)","08.01.2017 15:00 - 08.01.2017 16:00 (CET/CEST)","353","n/e","n/e","n/e","968","1468","n/e","n/e","n/e","n/e","0","702","288","59","n/e","n/e","38","n/e","267","n/e","n/e","498"
"Portugal (PT)","08.01.2017 16:00 - 08.01.2017 17:00 (CET/CEST)","347","n/e","n/e","n/e","1027","1469","n/e","n/e","n/e","n/e","23","504","297","60","n/e","n/e","38","n/e","196","n/e","n/e","487"
"Portugal (PT)","08.01.2017 17:00 - 08.01.2017 18:00 (CET/CEST)","353","n/e","n/e","n/e","1028","1469","n/e","n/e","n/e","n/e","488","19","452","189","n/e","n/e","39","n/e","75","n/e","n/e","637"
"Portugal (PT)","08.01.2017 18:00 - 08.01.2017 19:00 (CET/CEST)","348","n/e","n/e","n/e","1170","1468","n/e","n/e","n/e","n/e","1009","1","859","226","n/e","n/e","39","n/e","2","n/e","n/e","1073"
"Portugal (PT)","08.01.2017 19:00 - 08.01.2017 20:00 (CET/CEST)","352","n/e","n/e","n/e","1428","1468","n/e","n/e","n/e","n/e","1755","1","1144","475","n/e","n/e","39","n/e","0","n/e","n/e","1413"
"Portugal (PT)","08.01.2017 20:00 - 08.01.2017 21:00 (CET/CEST)","349","n/e","n/e","n/e","1444","1468","n/e","n/e","n/e","n/e","1353","1","1050","386","n/e","n/e","39","n/e","0","n/e","n/e","1480"
"Portugal (PT)","08.01.2017 21:00 - 08.01.2017 22:00 (CET/CEST)","347","n/e","n/e","n/e","1424","1469","n/e","n/e","n/e","n/e","1163","3","905","335","n/e","n/e","39","n/e","0","n/e","n/e","1677"
"Portugal (PT)","08.01.2017 22:00 - 08.01.2017 23:00 (CET/CEST)","345","n/e","n/e","n/e","1416","1468","n/e","n/e","n/e","n/e","822","6","806","362","n/e","n/e","37","n/e","0","n/e","n/e","1883"
"Portugal (PT)","08.01.2017 23:00 - 09.01.2017 00:00 (CET/CEST)","338","n/e","n/e","n/e","1228","1468","n/e","n/e","n/e","n/e","632","6","539","80","n/e","n/e","38","n/e","0","n/e","n/e","2009"
"Portugal (PT)","09.01.2017 00:00 - 09.01.2017 01:00 (CET/CEST)","338","n/e","n/e","n/e","791","1467","n/e","n/e","n/e","n/e","139","46","340","48","n/e","n/e","37","n/e","0","n/e","n/e","2225"
"Portugal (PT)","09.01.2017 01:00 - 09.01.2017 02:00 (CET/CEST)","342","n/e","n/e","n/e","802","1469","n/e","n/e","n/e","n/e","0","1433","98","0","n/e","n/e","38","n/e","0","n/e","n/e","2265"
"Portugal (PT)","09.01.2017 02:00 - 09.01.2017 03:00 (CET/CEST)","338","n/e","n/e","n/e","800","1436","n/e","n/e","n/e","n/e","0","1572","49","53","n/e","n/e","37","n/e","0","n/e","n/e","2169"
"Portugal (PT)","09.01.2017 03:00 - 09.01.2017 04:00 (CET/CEST)","344","n/e","n/e","n/e","910","1266","n/e","n/e","n/e","n/e","0","1658","25","2","n/e","n/e","38","n/e","0","n/e","n/e","2011"
"Portugal (PT)","09.01.2017 04:00 - 09.01.2017 05:00 (CET/CEST)","340","n/e","n/e","n/e","848","1441","n/e","n/e","n/e","n/e","0","1840","22","0","n/e","n/e","37","n/e","0","n/e","n/e","1900"
"Portugal (PT)","09.01.2017 05:00 - 09.01.2017 06:00 (CET/CEST)","342","n/e","n/e","n/e","832","1467","n/e","n/e","n/e","n/e","0","1878","22","1","n/e","n/e","38","n/e","0","n/e","n/e","1896"
"Portugal (PT)","09.01.2017 06:00 - 09.01.2017 07:00 (CET/CEST)","343","n/e","n/e","n/e","1174","1468","n/e","n/e","n/e","n/e","98","64","342","187","n/e","n/e","38","n/e","0","n/e","n/e","1807"
"Portugal (PT)","09.01.2017 07:00 - 09.01.2017 08:00 (CET/CEST)","343","n/e","n/e","n/e","1934","1468","n/e","n/e","n/e","n/e","1153","1","719","397","n/e","n/e","37","n/e","0","n/e","n/e","1686"
"Portugal (PT)","09.01.2017 08:00 - 09.01.2017 09:00 (CET/CEST)","342","n/e","n/e","n/e","2697","1469","n/e","n/e","n/e","n/e","1127","1","884","358","n/e","n/e","37","n/e","0","n/e","n/e","1656"
"Portugal (PT)","09.01.2017 09:00 - 09.01.2017 10:00 (CET/CEST)","345","n/e","n/e","n/e","2822","1469","n/e","n/e","n/e","n/e","1289","1","982","432","n/e","n/e","39","n/e","51","n/e","n/e","1581"
"Portugal (PT)","09.01.2017 10:00 - 09.01.2017 11:00 (CET/CEST)","340","n/e","n/e","n/e","2924","1468","n/e","n/e","n/e","n/e","1352","0","1149","500","n/e","n/e","38","n/e","182","n/e","n/e","1181"
"Portugal (PT)","09.01.2017 11:00 - 09.01.2017 12:00 (CET/CEST)","341","n/e","n/e","n/e","2927","1469","n/e","n/e","n/e","n/e","1263","1","1062","454","n/e","n/e","38","n/e","269","n/e","n/e","925"
"Portugal (PT)","09.01.2017 12:00 - 09.01.2017 13:00 (CET/CEST)","346","n/e","n/e","n/e","2893","1469","n/e","n/e","n/e","n/e","1184","1","963","337","n/e","n/e","39","n/e","306","n/e","n/e","658"
"Portugal (PT)","09.01.2017 13:00 - 09.01.2017 14:00 (CET/CEST)","342","n/e","n/e","n/e","2749","1468","n/e","n/e","n/e","n/e","1209","3","1050","312","n/e","n/e","40","n/e","317","n/e","n/e","365"
"Portugal (PT)","09.01.2017 14:00 - 09.01.2017 15:00 (CET/CEST)","349","n/e","n/e","n/e","2795","1487","n/e","n/e","n/e","n/e","1086","5","1113","354","n/e","n/e","40","n/e","310","n/e","n/e","301"
"Portugal (PT)","09.01.2017 15:00 - 09.01.2017 16:00 (CET/CEST)","349","n/e","n/e","n/e","2653","1523","n/e","n/e","n/e","n/e","698","5","1185","360","n/e","n/e","39","n/e","283","n/e","n/e","368"
"Portugal (PT)","09.01.2017 16:00 - 09.01.2017 17:00 (CET/CEST)","347","n/e","n/e","n/e","2584","1561","n/e","n/e","n/e","n/e","686","5","1086","359","n/e","n/e","39","n/e","223","n/e","n/e","519"
"Portugal (PT)","09.01.2017 17:00 - 09.01.2017 18:00 (CET/CEST)","349","n/e","n/e","n/e","2643","1565","n/e","n/e","n/e","n/e","999","5","1097","299","n/e","n/e","38","n/e","98","n/e","n/e","658"
"Portugal (PT)","09.01.2017 18:00 - 09.01.2017 19:00 (CET/CEST)","349","n/e","n/e","n/e","2704","1568","n/e","n/e","n/e","n/e","1660","1","1255","496","n/e","n/e","38","n/e","4","n/e","n/e","1043"
"Portugal (PT)","09.01.2017 19:00 - 09.01.2017 20:00 (CET/CEST)","344","n/e","n/e","n/e","2827","1561","n/e","n/e","n/e","n/e","1620","1","1193","472","n/e","n/e","39","n/e","0","n/e","n/e","1505"
"Portugal (PT)","09.01.2017 20:00 - 09.01.2017 21:00 (CET/CEST)","342","n/e","n/e","n/e","2991","1562","n/e","n/e","n/e","n/e","1146","2","1262","365","n/e","n/e","39","n/e","0","n/e","n/e","1647"
"Portugal (PT)","09.01.2017 21:00 - 09.01.2017 22:00 (CET/CEST)","336","n/e","n/e","n/e","3128","1714","n/e","n/e","n/e","n/e","1088","2","1347","446","n/e","n/e","37","n/e","0","n/e","n/e","1612"
"Portugal (PT)","09.01.2017 22:00 - 09.01.2017 23:00 (CET/CEST)","339","n/e","n/e","n/e","2495","1752","n/e","n/e","n/e","n/e","635","2","1187","266","n/e","n/e","38","n/e","0","n/e","n/e","1568"
"Portugal (PT)","09.01.2017 23:00 - 10.01.2017 00:00 (CET/CEST)","339","n/e","n/e","n/e","1647","1752","n/e","n/e","n/e","n/e","403","4","756","177","n/e","n/e","37","n/e","0","n/e","n/e","1650"
"Portugal (PT)","10.01.2017 00:00 - 10.01.2017 01:00 (CET/CEST)","339","n/e","n/e","n/e","1020","1752","n/e","n/e","n/e","n/e","67","108","727","108","n/e","n/e","37","n/e","0","n/e","n/e","2106"
"Portugal (PT)","10.01.2017 01:00 - 10.01.2017 02:00 (CET/CEST)","340","n/e","n/e","n/e","934","1754","n/e","n/e","n/e","n/e","0","330","525","0","n/e","n/e","39","n/e","0","n/e","n/e","2085"
"Portugal (PT)","10.01.2017 02:00 - 10.01.2017 03:00 (CET/CEST)","342","n/e","n/e","n/e","859","1755","n/e","n/e","n/e","n/e","0","721","176","0","n/e","n/e","38","n/e","0","n/e","n/e","1991"
"Portugal (PT)","10.01.2017 03:00 - 10.01.2017 04:00 (CET/CEST)","340","n/e","n/e","n/e","827","1755","n/e","n/e","n/e","n/e","0","1218","160","0","n/e","n/e","39","n/e","0","n/e","n/e","2279"
"Portugal (PT)","10.01.2017 04:00 - 10.01.2017 05:00 (CET/CEST)","332","n/e","n/e","n/e","857","1755","n/e","n/e","n/e","n/e","0","1649","137","0","n/e","n/e","38","n/e","0","n/e","n/e","2725"
"Portugal (PT)","10.01.2017 05:00 - 10.01.2017 06:00 (CET/CEST)","329","n/e","n/e","n/e","941","1754","n/e","n/e","n/e","n/e","0","1406","148","0","n/e","n/e","38","n/e","0","n/e","n/e","2928"
"Portugal (PT)","10.01.2017 06:00 - 10.01.2017 07:00 (CET/CEST)","330","n/e","n/e","n/e","955","1754","n/e","n/e","n/e","n/e","12","99","247","52","n/e","n/e","38","n/e","0","n/e","n/e","2970"
"Portugal (PT)","10.01.2017 07:00 - 10.01.2017 08:00 (CET/CEST)","329","n/e","n/e","n/e","993","1755","n/e","n/e","n/e","n/e","419","4","724","228","n/e","n/e","37","n/e","0","n/e","n/e","3122"
"Portugal (PT)","10.01.2017 08:00 - 10.01.2017 09:00 (CET/CEST)","325","n/e","n/e","n/e","1463","1756","n/e","n/e","n/e","n/e","860","2","986","260","n/e","n/e","37","n/e","0","n/e","n/e","3147"
"Portugal (PT)","10.01.2017 09:00 - 10.01.2017 10:00 (CET/CEST)","322","n/e","n/e","n/e","1558","1755","n/e","n/e","n/e","n/e","1275","1","1066","369","n/e","n/e","37","n/e","22","n/e","n/e","3228"
"Portugal (PT)","10.01.2017 10:00 - 10.01.2017 11:00 (CET/CEST)","311","n/e","n/e","n/e","1502","1755","n/e","n/e","n/e","n/e","1288","1","1174","386","n/e","n/e","38","n/e","65","n/e","n/e","3407"
